y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,7.601669430732727051e-01,9.258126006699020083e-01,7.299999999999999822e-01,1.000000000000000000e+00,9.997637466653866989e-01,8.045621514320373535e-01,9.238089323043823242e-01,9.695799350738525391e-01,9.999991655349731445e-01,2.911556065082550049e-01,3.384207934141159058e-02,2.517367899417877197e-02,7.456801533699035645e-01,9.737660288810729980e-01,9.368873238563537598e-01,9.668530821800231934e-01,9.643606543540954590e-01,3.063391447067260742e-01
1.000000000000000000e+00,9.324319362640380859e-01,9.652292512208464625e-01,9.000000000000000222e-01,1.000000000000000000e+00,9.999983580785859472e-01,7.419534921646118164e-01,9.984972476959228516e-01,9.999417066574096680e-01,9.999998807907104492e-01,9.984048008918762207e-01,9.999742507934570312e-01,9.999850988388061523e-01,9.974869489669799805e-01,9.981589913368225098e-01,9.967502355575561523e-01,9.994806647300720215e-01,9.991506338119506836e-01,9.983913302421569824e-01
0.000000000000000000e+00,5.234233140945434570e-01,3.809843518378085159e-02,2.500000000000000000e-01,2.810293433239486604e-09,1.292981473585493412e-05,2.386608421802520752e-01,1.909403316676616669e-02,4.580281674861907959e-01,9.210166496131932945e-08,2.941623795777559280e-03,1.884964555501937866e-01,4.350146651268005371e-02,2.565899863839149475e-03,1.279519312083721161e-02,7.311608176678419113e-03,2.301020324230194092e-01,4.571014549583196640e-03,2.229377478361129761e-01
0.000000000000000000e+00,3.409078121185302734e-01,3.186553963195642991e-02,1.300000000000000044e-01,2.425367530429242632e-180,1.090496658538449510e-03,2.704541257116943598e-04,1.995433568954467773e-01,1.034154463559389114e-02,3.061539928239653818e-06,9.489204734563827515e-02,1.090504042622342240e-06,9.608676657080650330e-03,5.594373494386672974e-02,2.414415066596120596e-04,6.624851812375709414e-05,1.427689567208290100e-03,1.136064343154430389e-02,8.151562651619315147e-04
0.000000000000000000e+00,1.563367694616317749e-01,1.092016897690470910e-02,7.000000000000000666e-02,6.745001773961979509e-29,7.722216333355100780e-07,1.488342881202697754e-02,5.413294211030006409e-02,2.062968537211418152e-02,9.912584209814667702e-04,1.201701597892679274e-04,8.410680311499163508e-05,7.837271596145001240e-07,5.794181022793054581e-03,1.202285173349082470e-03,3.223615058232098818e-04,1.240333804162219167e-04,9.385120938532054424e-04,1.894114102469757199e-04
1.000000000000000000e+00,5.773113965988159180e-01,8.202326415877811971e-01,5.300000000000000266e-01,1.000000000000000000e+00,9.999619950939374613e-01,7.901813387870788574e-01,9.807400703430175781e-01,9.973688125610351562e-01,9.998551607131958008e-01,9.949114918708801270e-01,9.999631643295288086e-01,9.999206066131591797e-01,9.952829480171203613e-01,9.984532594680786133e-01,9.939343333244323730e-01,9.986372590065002441e-01,9.979288578033447266e-01,9.961299896240234375e-01
0.000000000000000000e+00,2.247430384159088135e-02,3.593127658502463274e-03,5.999999999999999778e-02,8.885579969053042502e-105,4.220321237193959864e-10,1.361574504699092358e-06,7.709401194006204605e-03,3.543070983141660690e-03,3.630780838648206554e-06,7.793118711560964584e-04,1.227282941940188721e-09,1.023119575171982376e-10,2.204496195190586150e-05,8.529745391570031643e-04,2.294517908012494445e-04,6.073617842048406601e-04,9.905437473207712173e-04,5.539125576615333557e-02
1.000000000000000000e+00,9.691625237464904785e-01,9.176480083250844189e-01,7.800000000000000266e-01,1.000000000000000000e+00,9.999958830395637710e-01,7.161326408386230469e-01,9.898729324340820312e-01,9.993095397949218750e-01,9.999701976776123047e-01,9.967178702354431152e-01,9.998390674591064453e-01,9.998883008956909180e-01,9.991367459297180176e-01,9.963632225990295410e-01,9.988617897033691406e-01,9.990593791007995605e-01,9.980509281158447266e-01,9.955710768699645996e-01
1.000000000000000000e+00,8.908269405364990234e-01,9.236261539418854083e-01,9.100000000000000311e-01,5.085288470513139548e-15,9.999024090904874429e-01,7.497150301933288574e-01,9.930912256240844727e-01,9.995204210281372070e-01,9.999985694885253906e-01,9.934024214744567871e-01,9.997494816780090332e-01,9.999988079071044922e-01,9.768366217613220215e-01,9.984505176544189453e-01,9.394699335098266602e-01,9.987959861755371094e-01,9.983030557632446289e-01,9.975899457931518555e-01
0.000000000000000000e+00,4.695451259613037109e-02,8.554003752889675211e-03,2.000000000000000042e-02,2.066770412514156836e-258,1.042992880014436872e-07,2.564466967669432051e-06,7.510243356227874756e-02,2.864561683963984251e-04,5.866074204163851391e-08,9.176189196296036243e-04,1.929243298945948482e-04,4.455820999282877892e-06,2.382701961323618889e-03,2.914595243055373430e-04,3.382393857464194298e-03,1.884469747892580926e-05,6.172095891088247299e-05,6.466788909165188670e-05
0.000000000000000000e+00,1.771737337112426758e-01,1.593796292506495169e-02,1.199999999999999956e-01,6.794546538867482050e-63,1.156421628918905296e-05,3.271826775744557381e-03,8.056131005287170410e-02,3.854010403156280518e-01,2.306213676929473877e-01,1.783774979412555695e-02,1.905048884509596974e-05,6.734048365615308285e-04,5.060857161879539490e-02,6.871998193673789501e-04,5.375739336013793945e-01,7.892123609781265259e-02,3.243504464626312256e-01,5.545010417699813843e-02
0.000000000000000000e+00,1.952028721570968628e-01,1.193517025857442765e-02,2.000000000000000111e-01,1.000000000000000000e+00,2.612264838142657812e-06,7.204146683216094971e-02,8.626366257667541504e-01,9.682248234748840332e-01,6.175852031446993351e-04,9.562132954597473145e-01,9.582341909408569336e-01,9.123990535736083984e-01,3.375555947422981262e-02,5.109759569168090820e-01,9.912927746772766113e-01,6.428118944168090820e-01,9.462021589279174805e-01,2.267849147319793701e-01
0.000000000000000000e+00,7.109998911619186401e-02,1.008520617212439047e-02,4.000000000000000083e-02,2.428048505858358974e-161,1.081770374226337115e-07,7.492704412470629904e-07,1.600705683231353760e-01,6.741246674209833145e-03,3.736350436156499200e-06,1.088491920381784439e-02,1.052588690072298050e-03,1.434257683285977691e-05,2.399493455886840820e-01,4.861812572926282883e-03,1.692236255621537566e-04,1.543209946248680353e-04,7.189089083112776279e-04,1.298056013183668256e-04
0.000000000000000000e+00,1.183439195156097412e-01,7.152034605762955244e-03,1.000000000000000056e-01,2.057017694315381338e-196,8.786562233553068872e-07,1.283204648643732071e-03,3.449236750602722168e-01,3.617530763149261475e-01,1.086752236005850136e-04,3.189721331000328064e-02,1.034176148095866665e-05,1.960382098332047462e-03,3.549386858940124512e-01,1.490864455699920654e-01,4.806953296065330505e-02,2.577293105423450470e-02,7.124049663543701172e-01,7.452780008316040039e-01
0.000000000000000000e+00,1.142309792339801788e-02,5.932261361139015698e-03,8.000000000000000167e-02,1.000000000000000000e+00,1.096937553538393059e-09,1.072142180055379868e-02,5.578629374504089355e-01,9.907494187355041504e-01,4.280427992343902588e-01,6.294087171554565430e-01,3.353527188301086426e-01,9.390969276428222656e-01,8.148495107889175415e-03,3.237079679965972900e-01,9.777375459671020508e-01,9.670442342758178711e-01,5.120158791542053223e-01,9.489046931266784668e-01
0.000000000000000000e+00,4.601580202579498291e-01,2.089433586816842950e-02,1.100000000000000006e-01,5.176636759250298235e-107,2.391815457165415553e-06,2.569878473877906799e-02,4.793846905231475830e-01,8.346856236457824707e-01,1.835667831073806155e-06,9.922620654106140137e-02,8.983501791954040527e-01,6.375831961631774902e-01,9.764234423637390137e-01,5.408246517181396484e-01,1.435411442071199417e-02,9.770382642745971680e-01,4.772781431674957275e-01,8.978745937347412109e-01
