y, XGB, SVM, RF, NB, LR, AlexNet, GoogLeNet, ShuffleNet, ViT, ResNet34, ResNet50, ResNet101, MobileNetV2, MobileNetV3_l, MobileNetV3_s, MobileViT_s, MobileViT_x_s, MobileViT_xx_s
0.000000000000000000e+00,1.056876871734857559e-02,1.412090213604467494e-02,2.099999999999999922e-01,9.998106970701344798e-01,5.759225376592914836e-12,4.300152510404586792e-02,5.954605061560869217e-03,7.286300274245149922e-08,1.759843677282333374e-01,5.744864419102668762e-02,9.032136760652065277e-03,9.833908639848232269e-03,1.715420512482523918e-03,2.377031296491622925e-01,3.455205820500850677e-03,4.529052239377051592e-04,4.351537427282892168e-05,1.487582994741387665e-05
0.000000000000000000e+00,8.559917211532592773e-01,1.009068664461996723e-01,5.400000000000000355e-01,1.000000000000000000e+00,1.145987463338683905e-05,3.596774695324711502e-05,3.988298401236534119e-02,2.666379259608220309e-06,5.019575357437133789e-01,1.793004921637475491e-03,4.573449026793241501e-03,4.161321558058261871e-04,1.122533692978322506e-03,5.682858172804117203e-04,6.043294444680213928e-02,1.548564881086349487e-01,4.744586348533630371e-01,1.276119351387023926e-01
0.000000000000000000e+00,3.317385166883468628e-02,3.857310267042625418e-02,2.099999999999999922e-01,2.066041993749220288e-16,4.317975513181500902e-09,7.755437400192022324e-05,6.167552201077342033e-04,1.732613076455891132e-03,1.533320546150207520e-02,2.892240008804947138e-04,2.037852816283702850e-02,9.983165264129638672e-01,1.530561479739844799e-03,6.636524340137839317e-04,3.224975988268852234e-02,4.119784280192106962e-04,2.482385374605655670e-03,8.647446520626544952e-03
0.000000000000000000e+00,3.043305687606334686e-02,7.698820251029891981e-02,2.999999999999999889e-01,1.000000000000000000e+00,3.896996240400586926e-04,3.929517406504601240e-04,2.754105627536773682e-01,1.143904501077486202e-05,9.221296906471252441e-01,1.665626652538776398e-03,9.283174760639667511e-03,2.109500201186165214e-04,2.699250727891921997e-02,1.266123610548675060e-03,7.641369104385375977e-02,9.563969373703002930e-01,9.400827884674072266e-01,1.001596450805664062e-03
1.000000000000000000e+00,1.186675429344177246e-01,5.266746798337077484e-01,4.600000000000000200e-01,2.608086300635162619e-16,9.495732380293467995e-05,6.741106510162353516e-02,9.941591024398803711e-01,1.000000000000000000e+00,9.357692599296569824e-01,9.999998807907104492e-01,9.999974966049194336e-01,9.999927282333374023e-01,9.371436238288879395e-01,9.999995231628417969e-01,9.932081103324890137e-01,9.980395436286926270e-01,9.957281947135925293e-01,9.164261221885681152e-01
0.000000000000000000e+00,8.529632091522216797e-01,2.074505226615943332e-01,3.499999999999999778e-01,6.131681987952000684e-08,3.300907250469365035e-05,7.916461981949396431e-06,8.245309814810752869e-03,3.108995035290718079e-03,9.084164500236511230e-01,9.857058757916092873e-04,6.339704245328903198e-02,1.160638704895973206e-01,4.118941724300384521e-02,6.959059392102062702e-04,1.202084403485059738e-02,2.781508676707744598e-02,2.085639629513025284e-03,3.233496099710464478e-02
0.000000000000000000e+00,1.099893823266029358e-01,6.320401095271820091e-02,2.600000000000000089e-01,1.048327003723107547e-12,5.262142427486229779e-06,4.880981578025966883e-05,4.871238954365253448e-03,6.995807666498876642e-07,7.407251000404357910e-01,3.128842450678348541e-03,2.740695606917142868e-03,2.618051075842231512e-04,5.283821839839220047e-03,3.531752154231071472e-03,1.923828385770320892e-02,2.489764883648604155e-04,1.273806992685422301e-05,5.572352092713117599e-04
1.000000000000000000e+00,9.810056090354919434e-01,9.679980269992398689e-01,8.299999999999999600e-01,1.000000000000000000e+00,9.999999999634265890e-01,1.152915805578231812e-01,9.998311996459960938e-01,9.999969005584716797e-01,9.759418964385986328e-01,9.963054656982421875e-01,9.999998807907104492e-01,9.999992847442626953e-01,9.999786615371704102e-01,1.000000000000000000e+00,9.999862909317016602e-01,9.985339641571044922e-01,9.981993436813354492e-01,9.989352822303771973e-01
1.000000000000000000e+00,9.302687048912048340e-01,8.415218727536215582e-01,7.099999999999999645e-01,2.043463141414964240e-04,9.999999959096901314e-01,9.277558326721191406e-01,2.716032564640045166e-01,9.989168643951416016e-01,4.696649014949798584e-01,2.977648377418518066e-01,7.129155397415161133e-01,1.350220739841461182e-01,8.435716629028320312e-01,9.997616410255432129e-01,9.999638795852661133e-01,9.964816570281982422e-01,9.908496141433715820e-01,9.636064767837524414e-01
0.000000000000000000e+00,3.455539047718048096e-02,1.610945312943929675e-01,4.500000000000000111e-01,2.122382883940053148e-05,2.486300591099459652e-05,4.909859001636505127e-01,9.702384471893310547e-01,4.395186156034469604e-02,5.649544596672058105e-01,9.202383756637573242e-01,9.916228652000427246e-01,9.658318758010864258e-01,1.773989200592041016e-01,6.187530159950256348e-01,1.832707524299621582e-01,8.047750452533364296e-04,1.378321498632431030e-01,9.820386767387390137e-01
1.000000000000000000e+00,1.614817529916763306e-01,9.266507557606183942e-01,6.300000000000000044e-01,1.000000000000000000e+00,9.993326449807046208e-01,9.995996356010437012e-01,9.996048808097839355e-01,9.999997615814208984e-01,9.655048251152038574e-01,1.000000000000000000e+00,4.565230384469032288e-02,9.460682272911071777e-01,9.999990463256835938e-01,9.999855756759643555e-01,9.962720870971679688e-01,9.964039325714111328e-01,9.816524386405944824e-01,7.288303375244140625e-01
0.000000000000000000e+00,5.962013453245162964e-02,7.144153230425588641e-02,4.099999999999999756e-01,6.552953973761604159e-06,2.239764652718329409e-05,3.703130781650543213e-02,7.517347931861877441e-01,9.660670161247253418e-01,7.076385617256164551e-01,5.781291723251342773e-01,9.583789855241775513e-02,2.024132609367370605e-01,1.409115046262741089e-01,9.983520507812500000e-01,4.423642456531524658e-01,9.534473419189453125e-01,3.668483495712280273e-01,7.269632071256637573e-02
0.000000000000000000e+00,8.165155649185180664e-01,1.361102247867281845e-01,3.200000000000000067e-01,6.025093832420371651e-09,4.310926553981303533e-02,9.889310002326965332e-01,4.081721603870391846e-02,5.014611815568059683e-05,3.040039241313934326e-01,1.204876154661178589e-01,9.011535644531250000e-01,4.624956101179122925e-02,3.638032590970396996e-03,4.185037221759557724e-03,8.983365893363952637e-01,7.112021446228027344e-01,3.116011023521423340e-01,5.018065683543682098e-03
0.000000000000000000e+00,6.606639027595520020e-01,3.165705828497439311e-02,2.200000000000000011e-01,1.077785317834642844e-15,2.278924284688690371e-12,1.826334482757374644e-06,3.493925929069519043e-02,3.056858899071812630e-03,3.836309909820556641e-01,7.524062693119049072e-02,4.632009565830230713e-01,6.479443609714508057e-02,5.274598002433776855e-01,7.292113732546567917e-04,6.726336199790239334e-03,5.307557876221835613e-05,3.741474938578903675e-04,4.560423269867897034e-02
1.000000000000000000e+00,9.440863132476806641e-01,9.639872366116269964e-01,7.199999999999999734e-01,1.000000000000000000e+00,9.999980644478112524e-01,9.994710087776184082e-01,9.990037083625793457e-01,9.999996423721313477e-01,7.436398863792419434e-01,9.992519021034240723e-01,9.999622106552124023e-01,9.999955892562866211e-01,9.298365712165832520e-01,9.999997615814208984e-01,9.994015693664550781e-01,9.988515377044677734e-01,9.997802376747131348e-01,9.967954754829406738e-01
0.000000000000000000e+00,6.749581545591354370e-02,1.737871075555740275e-01,3.599999999999999867e-01,1.201496992961394520e-12,3.327011555701288748e-03,7.632919005118310452e-04,2.302532345056533813e-01,3.589635342359542847e-02,7.270374894142150879e-01,8.095875978469848633e-01,5.772619508206844330e-03,5.375580787658691406e-01,9.986132383346557617e-01,6.401753425598144531e-01,8.387561440467834473e-01,4.117252230644226074e-01,4.232800602912902832e-01,6.724964380264282227e-01
